Instance Name, CC2 Result, CLEVER Result, Reve Result
./nestedMerge/EQ_pos2EQ_LoopUnreach20/libA , equiv; 0.537100, equiv; 0.153100, equiv; 0.020000
./nestedMerge/EQ_pos2EQ_UnchLoop/libA , equiv; 0.294600, equiv; 0.126700, equiv; 0.600000
./nestedMerge/EQ_pos2EQ_divide/libA , equiv; 0.365800, equiv; 0.151800, equiv; 0.030000
./nestedMerge/EQ_pos2EQ_getSign2/libA , equiv; 0.468300, equiv; 0.146500, equiv; 0.030000
./nestedMerge/EQ_pos2EQ_is_prime1/libA , equiv; 0.497500, equiv; 0.136100, unknown; 0.020000
./nestedMerge/EQ_pos2EQ_is_prime2/libA , equiv; 0.704800, equiv; 0.167200, unknown; 0.030000
./nestedMerge/EQ_pos2EQ_is_prime3/libA , equiv; 3.238300, equiv; 1.487100, unknown; 0.030000
./nestedMerge/EQ_pos2EQ_ltfive/libA , not equiv; 1.089300, not equiv; 0.254800, equiv; 0.040000
./nestedMerge/EQ_pos2EQ_ltfiveBound/libA , equiv; 0.891400, equiv; 0.263900, equiv; 0.070000
./nestedMerge/EQ_pos2EQ_multiple/libA , not equiv; 1.185600, not equiv; 0.358500, equiv; 0.030000
./nestedMerge/EQ_pos2EQ_multipleBound/libA , equiv; 0.840500, equiv; 0.464600, equiv; 0.040000
./nestedMerge/EQ_pos2EQ_odd/libA , equiv; 24.806400, timeout; 300.000000, unknown; 0.020000
./nestedMerge/EQ_pos2EQ_one/libA , not equiv; 0.976300, not equiv; 0.204100, not equiv; 0.030000
./nestedMerge/EQ_pos2EQ_oneBound/libA , equiv; 0.773000, equiv; 0.254600, equiv; 0.050000
./nestedMerge/EQ_pos2EQ_oneN2/libA , not equiv; 0.984200, not equiv; 0.221800, equiv; 0.030000
./nestedMerge/EQ_pos2EQ_pos/libA , equiv; 23.475000, timeout; 300.000000, unknown; 0.020000
./nestedMerge/EQ_pos2EQ_pos2/libA , equiv; 0.469900, timeout; 300.000000, not equiv; 0.040000
./nestedMerge/EQ_pos2EQ_pos3/libA , equiv; 0.355000, equiv; 0.178200, equiv; 0.030000
./nestedMerge/EQ_pos2EXTRA_ultra_prime_sum/libA , equiv; 141.603300, equiv; 0.192200, unknown; 0.290000
./nestedMerge/EQ_pos2NEQ_LoopMult20/libA , equiv; 0.526700, equiv; 0.154000, equiv; 0.040000
./nestedMerge/EQ_pos2NEQ_LoopUnreach20/libA , equiv; 0.508500, equiv; 0.154700, equiv; 0.020000
./nestedMerge/EQ_pos2NEQ_getSign/libA , not equiv; 0.750800, not equiv; 0.194600, not equiv; 0.030000
./nestedMerge/EQ_pos3EQ_LoopMult20/libA , equiv; 1.150300, equiv; 0.133300, equiv; 0.020000
./nestedMerge/EQ_pos3EQ_UnchLoop/libA , equiv; 40.290900, equiv; 0.125000, equiv; 0.300000
./nestedMerge/EQ_pos3EQ_odd/libA , equiv; 11.370700, equiv; 25.546600, unknown; 0.020000
./nestedMerge/EQ_pos3EQ_pos/libA , equiv; 21.984100, timeout; 300.000000, unknown; 0.010000
./nestedMerge/EQ_pos3EQ_pos2/libA , equiv; 0.323200, timeout; 300.000000, unknown; 0.010000
./nestedMerge/EQ_pos3EXTRA_ultra_prime_sum/libA , equiv; 76.173600, equiv; 0.163800, equiv; 0.090000
./nestedMerge/EQ_posEQ_Add/libA , equiv; 0.259400, equiv; 0.126800, equiv; 0.020000
./nestedMerge/EQ_posEQ_Const/libA , equiv; 0.266800, equiv; 0.127000, equiv; 0.020000
./nestedMerge/EQ_posEQ_LoopMult20/libA , equiv; 0.525400, equiv; 0.150600, equiv; 0.040000
./nestedMerge/EQ_posEQ_LoopUnreach20/libA , equiv; 0.539100, equiv; 0.149000, equiv; 0.020000
./nestedMerge/EQ_posEQ_UnchLoop/libA , equiv; 0.300100, equiv; 0.130600, equiv; 0.600000
./nestedMerge/EQ_posEQ_divide/libA , equiv; 0.366100, equiv; 0.156700, equiv; 0.030000
./nestedMerge/EQ_posEQ_getSign2/libA , equiv; 0.473700, equiv; 0.138900, equiv; 0.030000
./nestedMerge/EQ_posEQ_is_prime1/libA , equiv; 0.500100, equiv; 0.131600, unknown; 0.020000
./nestedMerge/EQ_posEQ_is_prime2/libA , equiv; 0.705200, equiv; 0.155800, unknown; 0.030000
./nestedMerge/EQ_posEQ_is_prime3/libA , equiv; 3.234900, equiv; 1.482900, unknown; 0.020000
./nestedMerge/EQ_posEQ_ltfive/libA , not equiv; 1.099900, not equiv; 0.249700, equiv; 0.040000
./nestedMerge/EQ_posEQ_ltfiveBound/libA , equiv; 0.875300, equiv; 0.261700, equiv; 0.070000
./nestedMerge/EQ_posEQ_multiple/libA , not equiv; 1.181800, not equiv; 0.352700, equiv; 0.020000
./nestedMerge/EQ_posEQ_multipleBound/libA , equiv; 0.839600, equiv; 0.467800, equiv; 0.040000
./nestedMerge/EQ_posEQ_odd/libA , equiv; 24.732200, timeout; 300.000000, unknown; 0.020000
./nestedMerge/EQ_posEQ_one/libA , not equiv; 0.974800, not equiv; 0.206300, not equiv; 0.030000
./nestedMerge/EQ_posEQ_oneBound/libA , equiv; 0.772800, equiv; 0.254000, equiv; 0.050000
./nestedMerge/EQ_posEQ_oneN2/libA , not equiv; 0.987000, not equiv; 0.222400, equiv; 0.030000
./nestedMerge/EQ_posEQ_pos/libA , equiv; 23.337000, timeout; 300.000000, unknown; 0.020000
./nestedMerge/EQ_posEQ_pos2/libA , equiv; 0.485300, timeout; 300.000000, not equiv; 0.040000
./nestedMerge/EQ_posEQ_pos3/libA , equiv; 0.346800, equiv; 0.176900, equiv; 0.030000
./nestedMerge/EQ_posEXTRA_ultra_prime_sum/libA , equiv; 141.720100, equiv; 0.192300, unknown; 0.300000
./nestedMerge/EQ_posNEQ_LoopMult20/libA , equiv; 0.506400, equiv; 0.156200, equiv; 0.040000
./nestedMerge/EQ_posNEQ_LoopUnreach20/libA , equiv; 0.519500, equiv; 0.158200, equiv; 0.030000
./nestedMerge/EQ_posNEQ_getSign/libA , not equiv; 0.739900, not equiv; 0.200900, not equiv; 0.030000
./nestedMerge/EXTRA_ultra_prime_sumEQ_Add/libA , equiv; 0.360600, timeout; 300.000000, equiv; 0.020000
./nestedMerge/EXTRA_ultra_prime_sumEQ_Const/libA , equiv; 0.392800, timeout; 300.000000, equiv; 0.020000
./nestedMerge/EXTRA_ultra_prime_sumEQ_LoopMult20/libA , equiv; 3.850900, timeout; 300.000000, timeout; 300.000000
./nestedMerge/EXTRA_ultra_prime_sumEQ_LoopUnreach20/libA , equiv; 2.660000, timeout; 300.000000, equiv; 0.020000
./nestedMerge/EXTRA_ultra_prime_sumEQ_UnchLoop/libA , equiv; 80.682200, timeout; 300.000000, timeout; 300.000000
./nestedMerge/EXTRA_ultra_prime_sumEQ_divide/libA , equiv; 0.530600, timeout; 300.000000, equiv; 0.060000
./nestedMerge/EXTRA_ultra_prime_sumEQ_getSign2/libA , equiv; 2.465100, timeout; 300.000000, equiv; 0.050000
./nestedMerge/EXTRA_ultra_prime_sumEQ_is_prime1/libA , equiv; 2.488400, timeout; 300.000000, unknown; 0.020000
./nestedMerge/EXTRA_ultra_prime_sumEQ_is_prime2/libA , timeout; 300.000000, not equiv; 0.705900, unknown; 0.030000
./nestedMerge/EXTRA_ultra_prime_sumEQ_is_prime3/libA , equiv; 4.955900, timeout; 300.000000, unknown; 0.030000
./nestedMerge/EXTRA_ultra_prime_sumEQ_ltfive/libA , equiv; 52.547800, timeout; 300.000000, equiv; 0.100000
./nestedMerge/EXTRA_ultra_prime_sumEQ_ltfiveBound/libA , equiv; 1.767700, timeout; 300.000000, equiv; 0.160000
./nestedMerge/EXTRA_ultra_prime_sumEQ_multiple/libA , equiv; 59.857500, timeout; 300.000000, equiv; 0.030000
./nestedMerge/EXTRA_ultra_prime_sumEQ_multipleBound/libA , equiv; 2.458500, timeout; 300.000000, equiv; 0.040000
./nestedMerge/EXTRA_ultra_prime_sumEQ_odd/libA , equiv; 25.042300, timeout; 300.000000, unknown; 0.020000
./nestedMerge/EXTRA_ultra_prime_sumEQ_one/libA , not equiv; 2.759300, not equiv; 0.148500, not equiv; 0.040000
./nestedMerge/EXTRA_ultra_prime_sumEQ_oneBound/libA , equiv; 1.655200, timeout; 300.000000, equiv; 0.080000
./nestedMerge/EXTRA_ultra_prime_sumEQ_oneN2/libA , equiv; 30.699200, timeout; 300.000000, equiv; 0.050000
./nestedMerge/EXTRA_ultra_prime_sumEQ_pos/libA , equiv; 33.701700, timeout; 300.000000, unknown; 0.020000
./nestedMerge/EXTRA_ultra_prime_sumEQ_pos2/libA , equiv; 1.017300, timeout; 300.000000, equiv; 0.130000
./nestedMerge/EXTRA_ultra_prime_sumEQ_pos3/libA , equiv; 2.433900, timeout; 300.000000, equiv; 0.050000
./nestedMerge/EXTRA_ultra_prime_sumEXTRA_ultra_prime_sum/libA , equiv; 143.143700, timeout; 300.000000, unknown; 0.020000
./nestedMerge/EXTRA_ultra_prime_sumNEQ_LoopMult20/libA , equiv; 59.480800, timeout; 300.000000, timeout; 300.000000
./nestedMerge/EXTRA_ultra_prime_sumNEQ_LoopUnreach20/libA , not equiv; 4.893000, not equiv; 0.279000, not equiv; 0.430000
./nestedMerge/EXTRA_ultra_prime_sumNEQ_getSign/libA , not equiv; 1.139000, not equiv; 0.142300, not equiv; 0.030000
./nestedMerge/NEQ_LoopMult20EQ_LoopMult20/libA , equiv; 1.802900, equiv; 0.389900, timeout; 300.000000
./nestedMerge/NEQ_LoopMult20EQ_UnchLoop/libA , equiv; 40.324300, equiv; 0.141600, equiv; 0.360000
./nestedMerge/NEQ_LoopMult20EQ_odd/libA , equiv; 1.127800, equiv; 0.253700, unknown; 0.020000
./nestedMerge/NEQ_LoopMult20EQ_pos/libA , equiv; 0.681100, equiv; 0.426200, unknown; 0.020000
./nestedMerge/NEQ_LoopMult20EQ_pos2/libA , equiv; 0.295300, equiv; 0.429100, not equiv; 0.030000
./nestedMerge/NEQ_LoopMult20EXTRA_ultra_prime_sum/libA , equiv; 78.037000, equiv; 0.398600, unknown; 1.230000
./nestedMerge/NEQ_LoopUnreach20EQ_LoopMult20/libA , equiv; 1.827400, equiv; 0.398600, timeout; 300.000000
./nestedMerge/NEQ_LoopUnreach20EQ_UnchLoop/libA , equiv; 40.310800, equiv; 0.142100, equiv; 0.360000
./nestedMerge/NEQ_LoopUnreach20EQ_odd/libA , equiv; 1.118300, equiv; 0.250000, unknown; 0.020000
./nestedMerge/NEQ_LoopUnreach20EQ_pos/libA , equiv; 0.680900, equiv; 0.424100, unknown; 0.010000
./nestedMerge/NEQ_LoopUnreach20EQ_pos2/libA , equiv; 0.290300, equiv; 0.431100, not equiv; 0.030000
./nestedMerge/NEQ_LoopUnreach20EXTRA_ultra_prime_sum/libA , equiv; 83.804100, equiv; 0.404600, unknown; 1.220000
./nestedMerge/NEQ_getSignEQ_LoopMult20/libA , equiv; 1.796700, equiv; 0.399700, timeout; 300.000000
./nestedMerge/NEQ_getSignEQ_UnchLoop/libA , equiv; 40.309800, equiv; 0.104700, equiv; 0.290000
./nestedMerge/NEQ_getSignEQ_odd/libA , equiv; 12.482400, timeout; 300.000000, unknown; 0.020000
./nestedMerge/NEQ_getSignEQ_pos/libA , equiv; 11.303300, timeout; 300.000000, unknown; 0.010000
./nestedMerge/NEQ_getSignEQ_pos2/libA , equiv; 0.278400, timeout; 300.000000, not equiv; 0.030000
./nestedMerge/NEQ_getSignEXTRA_ultra_prime_sum/libA , equiv; 76.374700, timeout; 300.000000, unknown; 0.160000
./mergedHard/EQ_AddEQ_LoopMult20/libA , equiv; 0.180600, equiv; 0.135300, equiv; 0.060000
./mergedHard/EQ_AddEQ_UnchLoop/libA , equiv; 0.155800, equiv; 0.078200, equiv; 0.030000
./mergedHard/EQ_AddEQ_odd/libA , equiv; 0.182300, equiv; 0.103700, equiv; 0.020000
./mergedHard/EQ_AddEQ_pos/libA , equiv; 0.213500, equiv; 0.102200, equiv; 0.020000
./mergedHard/EQ_AddEQ_pos2/libA , equiv; 0.213000, equiv; 0.101400, equiv; 0.020000
./mergedHard/EQ_AddEXTRA_ultra_prime_sum/libA , equiv; 0.456900, timeout; 300.000000, equiv; 0.030000
./mergedHard/EQ_ConstEQ_LoopMult20/libA , equiv; 0.184000, equiv; 0.132700, equiv; 0.020000
./mergedHard/EQ_ConstEQ_UnchLoop/libA , equiv; 0.157300, equiv; 0.075000, equiv; 0.010000
./mergedHard/EQ_ConstEQ_odd/libA , equiv; 0.184900, equiv; 0.101100, equiv; 0.020000
./mergedHard/EQ_ConstEQ_pos/libA , equiv; 0.214700, equiv; 0.101200, equiv; 0.020000
./mergedHard/EQ_ConstEQ_pos2/libA , equiv; 0.214900, equiv; 0.102400, equiv; 0.020000
./mergedHard/EQ_ConstEXTRA_ultra_prime_sum/libA , equiv; 0.460500, timeout; 300.000000, equiv; 0.020000
./mergedHard/EQ_LoopMult20EQ_Add/libA , equiv; 0.639600, equiv; 0.387500, timeout; 300.000000
./mergedHard/EQ_LoopMult20EQ_Const/libA , equiv; 0.629400, equiv; 0.386200, timeout; 300.000000
./mergedHard/EQ_LoopMult20EQ_LoopMult20/libA , equiv; 1.089900, equiv; 0.855000, timeout; 300.000000
./mergedHard/EQ_LoopMult20EQ_LoopUnreach20/libA , equiv; 1.097200, equiv; 0.858600, timeout; 300.000000
./mergedHard/EQ_LoopMult20EQ_UnchLoop/libA , equiv; 0.651200, equiv; 0.387500, timeout; 300.000000
./mergedHard/EQ_LoopMult20EQ_divide/libA , not equiv; 0.731800, not equiv; 0.192000, not equiv; 0.060000
./mergedHard/EQ_LoopMult20EQ_getSign2/libA , timeout; 300.000000, timeout; 300.000000, timeout; 300.000000
./mergedHard/EQ_LoopMult20EQ_is_prime1/libA , equiv; 11.595000, timeout; 300.000000, timeout; 300.000000
./mergedHard/EQ_LoopMult20EQ_is_prime2/libA , equiv; 12.209000, timeout; 300.000000, timeout; 300.000000
./mergedHard/EQ_LoopMult20EQ_is_prime3/libA , not equiv; 3.481900, not equiv; 0.458200, unknown; 0.020000
./mergedHard/EQ_LoopMult20EQ_ltfive/libA , timeout; 300.000000, timeout; 300.000000, timeout; 300.000000
./mergedHard/EQ_LoopMult20EQ_ltfiveBound/libA , equiv; 128.079700, timeout; 300.000000, timeout; 300.000000
./mergedHard/EQ_LoopMult20EQ_multiple/libA , timeout; 300.000000, timeout; 300.000000, timeout; 300.000000
./mergedHard/EQ_LoopMult20EQ_multipleBound/libA , timeout; 300.000000, timeout; 300.000000, timeout; 300.000000
./mergedHard/EQ_LoopMult20EQ_odd/libA , timeout; 300.000000, timeout; 300.000000, timeout; 300.000000
./mergedHard/EQ_LoopMult20EQ_one/libA , timeout; 300.000000, timeout; 300.000000, timeout; 300.000000
./mergedHard/EQ_LoopMult20EQ_oneBound/libA , timeout; 300.000000, equiv; 23.973800, timeout; 300.000000
./mergedHard/EQ_LoopMult20EQ_oneN2/libA , timeout; 300.000000, timeout; 300.000000, timeout; 300.000000
./mergedHard/EQ_LoopMult20EQ_pos/libA , equiv; 0.700700, equiv; 0.406400, timeout; 300.000000
./mergedHard/EQ_LoopMult20EQ_pos2/libA , equiv; 0.689000, equiv; 0.404700, timeout; 300.000000
./mergedHard/EQ_LoopMult20EQ_pos3/libA , equiv; 0.634000, equiv; 0.439200, timeout; 300.000000
./mergedHard/EQ_LoopMult20EXTRA_ultra_prime_sum/libA , timeout; 300.000000, timeout; 300.000000, timeout; 300.000000
./mergedHard/EQ_LoopMult20NEQ_LoopMult20/libA , equiv; 1.132400, equiv; 0.878600, timeout; 300.000000
./mergedHard/EQ_LoopMult20NEQ_LoopUnreach20/libA , equiv; 1.196300, equiv; 0.946300, timeout; 300.000000
./mergedHard/EQ_LoopMult20NEQ_getSign/libA , timeout; 300.000000, timeout; 300.000000, timeout; 300.000000
./mergedHard/EQ_LoopUnreach20EQ_LoopMult20/libA , equiv; 0.417800, equiv; 0.156600, equiv; 0.020000
./mergedHard/EQ_LoopUnreach20EQ_UnchLoop/libA , equiv; 0.331000, equiv; 0.124200, equiv; 0.020000
./mergedHard/EQ_LoopUnreach20EQ_odd/libA , equiv; 0.376200, equiv; 0.147500, equiv; 0.040000
./mergedHard/EQ_LoopUnreach20EQ_pos/libA , equiv; 0.438700, equiv; 0.177200, equiv; 0.080000
./mergedHard/EQ_LoopUnreach20EQ_pos2/libA , equiv; 0.440900, equiv; 0.176300, equiv; 0.080000
./mergedHard/EQ_LoopUnreach20EXTRA_ultra_prime_sum/libA , equiv; 2.805800, timeout; 300.000000, equiv; 0.070000
./mergedHard/EQ_UnchLoopEQ_Add/libA , equiv; 0.187100, equiv; 0.105900, equiv; 1.020000
./mergedHard/EQ_UnchLoopEQ_Const/libA , equiv; 0.188400, equiv; 0.076100, equiv; 1.020000
./mergedHard/EQ_UnchLoopEQ_LoopMult20/libA , equiv; 0.212900, equiv; 0.338600, timeout; 300.000000
./mergedHard/EQ_UnchLoopEQ_LoopUnreach20/libA , equiv; 0.211800, equiv; 0.364400, timeout; 300.000000
./mergedHard/EQ_UnchLoopEQ_UnchLoop/libA , equiv; 0.185600, equiv; 0.097400, equiv; 1.020000
./mergedHard/EQ_UnchLoopEQ_divide/libA , equiv; 0.217500, timeout; 300.000000, timeout; 300.000000
./mergedHard/EQ_UnchLoopEQ_getSign2/libA , equiv; 0.209200, timeout; 300.000000, timeout; 300.000000
./mergedHard/EQ_UnchLoopEQ_is_prime1/libA , equiv; 0.188600, timeout; 300.000000, equiv; 0.380000
./mergedHard/EQ_UnchLoopEQ_is_prime2/libA , equiv; 0.240400, timeout; 300.000000, timeout; 300.000000
./mergedHard/EQ_UnchLoopEQ_is_prime3/libA , equiv; 0.451900, timeout; 300.000000, unknown; 0.020000
./mergedHard/EQ_UnchLoopEQ_ltfive/libA , equiv; 0.283500, timeout; 300.000000, timeout; 300.000000
./mergedHard/EQ_UnchLoopEQ_ltfiveBound/libA , equiv; 0.311200, equiv; 25.030600, timeout; 300.000000
./mergedHard/EQ_UnchLoopEQ_multiple/libA , equiv; 0.217500, timeout; 300.000000, timeout; 300.000000
./mergedHard/EQ_UnchLoopEQ_multipleBound/libA , equiv; 0.242200, timeout; 300.000000, timeout; 300.000000
./mergedHard/EQ_UnchLoopEQ_odd/libA , equiv; 0.211500, timeout; 300.000000, timeout; 300.000000
./mergedHard/EQ_UnchLoopEQ_one/libA , equiv; 0.235800, timeout; 300.000000, timeout; 300.000000
./mergedHard/EQ_UnchLoopEQ_oneBound/libA , equiv; 0.261900, equiv; 3.589000, timeout; 300.000000
./mergedHard/EQ_UnchLoopEQ_oneN2/libA , equiv; 0.236700, timeout; 300.000000, timeout; 300.000000
./mergedHard/EQ_UnchLoopEQ_pos/libA , equiv; 0.244000, equiv; 0.142400, equiv; 0.720000
./mergedHard/EQ_UnchLoopEQ_pos2/libA , equiv; 0.244200, equiv; 0.114100, equiv; 0.700000
./mergedHard/EQ_UnchLoopEQ_pos3/libA , equiv; 0.211600, equiv; 0.111600, equiv; 0.520000
./mergedHard/EQ_UnchLoopEXTRA_ultra_prime_sum/libA , equiv; 40.650900, timeout; 300.000000, timeout; 300.000000
./mergedHard/EQ_UnchLoopNEQ_LoopMult20/libA , equiv; 0.210100, equiv; 0.375000, timeout; 300.000000
./mergedHard/EQ_UnchLoopNEQ_LoopUnreach20/libA , equiv; 0.210400, equiv; 0.362200, timeout; 300.000000
./mergedHard/EQ_UnchLoopNEQ_getSign/libA , equiv; 0.188600, timeout; 300.000000, timeout; 300.000000
./mergedHard/EQ_divideEQ_LoopMult20/libA , equiv; 0.209800, equiv; 0.146400, equiv; 0.020000
./mergedHard/EQ_divideEQ_UnchLoop/libA , equiv; 0.189500, equiv; 0.102700, equiv; 0.020000
./mergedHard/EQ_divideEQ_odd/libA , equiv; 0.212300, equiv; 0.149000, not equiv; 0.020000
./mergedHard/EQ_divideEQ_pos/libA , equiv; 0.246900, equiv; 0.136600, not equiv; 0.040000
./mergedHard/EQ_divideEQ_pos2/libA , equiv; 0.244000, equiv; 0.136100, not equiv; 0.040000
./mergedHard/EQ_divideEXTRA_ultra_prime_sum/libA , equiv; 0.485400, equiv; 0.116700, unknown; 0.170000
./mergedHard/EQ_getSign2EQ_LoopMult20/libA , equiv; 0.385000, equiv; 0.182700, equiv; 0.030000
./mergedHard/EQ_getSign2EQ_UnchLoop/libA , equiv; 0.307100, equiv; 0.128600, equiv; 0.020000
./mergedHard/EQ_getSign2EQ_odd/libA , not equiv; 0.578800, not equiv; 0.176400, not equiv; 0.020000
./mergedHard/EQ_getSign2EQ_pos/libA , not equiv; 0.642600, not equiv; 0.204800, not equiv; 0.030000
./mergedHard/EQ_getSign2EQ_pos2/libA , not equiv; 0.655000, not equiv; 0.206600, not equiv; 0.030000
./mergedHard/EQ_getSign2EXTRA_ultra_prime_sum/libA , not equiv; 2.422000, not equiv; 0.159600, not equiv; 0.030000
./mergedHard/EQ_is_prime1EQ_LoopMult20/libA , not equiv; 1.049400, not equiv; 0.384000, unknown; 0.020000
./mergedHard/EQ_is_prime1EQ_UnchLoop/libA , not equiv; 0.497000, not equiv; 0.101100, unknown; 0.020000
./mergedHard/EQ_is_prime1EQ_odd/libA , not equiv; 1.148900, not equiv; 0.667000, unknown; 0.020000
./mergedHard/EQ_is_prime1EQ_pos/libA , equiv; 1.726300, equiv; 1.416500, unknown; 0.020000
./mergedHard/EQ_is_prime1EQ_pos2/libA , equiv; 1.745000, equiv; 1.425100, unknown; 0.020000
./mergedHard/EQ_is_prime1EXTRA_ultra_prime_sum/libA , timeout; 300.000000, not equiv; 0.377900, unknown; 0.020000
./mergedHard/EQ_is_prime2EQ_LoopMult20/libA , not equiv; 1.724000, not equiv; 0.955600, unknown; 0.020000
